dataID pPLCgamma2 pSTAT5 Ki67 pSHP2 pERK1.2 pMAPKAPK2 pZAP70.Syk pSTAT3 pSLP pNFkB IkBalpha pH3 pP38 pBtk.Itk pS6 pSrcFK pCREB pCrkL
Basal 1.17316087133755 1.55106407453637 -0.22357761530419 0.200150565416765 0.490173494715671 1.73676275850081 0.944705929905022 2.3982280475763 0.670579614159767 2.33605315093887 1.86171848767235 -0.0577887044681021 2.15038813443055 3.720622914776 -0.247264416079318 1.02748227573748 -0.236174276252309 0.163329500322087
Basal -0.097550175991537 -0.132439049377117 -0.0106157284112759 -0.126795739824206 -0.0506653718524789 -0.0171065764574114 0.225736130297376 -0.281580317420483 -0.26835713312691 -0.178947817001873 -0.21871776263172 -0.264981764697038 -0.149135937890365 -0.0111972636154506 -0.335889547893186 0.445092357670662 -0.238453843433071 0.775288876388955
Basal 1.13816855810123 0.19417204034458 3.37718332522022 0.809046620969384 0.326088766951159 0.85209359178235 0.90965290768247 0.0923359900126157 -0.0605824437897441 2.24068226551533 0.432936418933994 0.913051680974814 1.12383503390414 3.50358580252285 1.99934458043204 2.44755720970432 0.431525081250234 0.265623634507528
IL7 -0.248650524023578 1.79999614924512 -0.592672778288067 -0.0315541771019467 0.11328326103162 -0.0554365006092035 0.459674711354236 1.58193046031383 -0.724666146063217 1.18263335631136 2.32676714474758 0.99892673905741 2.316378642144 1.63541793984481 0.792121012501505 1.06354596230423 0.0799509714347059 -0.0198783672197115
IL7 -0.3590438332346 -0.849497720672452 2.93532796263494 -0.0392659784628368 -0.047694396761509 -0.219352383460098 -0.164535053052204 0.860969534045438 -0.0597598515874193 1.0239199004211 0.901236291256455 1.52463520599748 0.912031710455116 2.53402303636969 2.5430448000381 0.682436394019533 0.648116562370792 0.371741641181762
Basal 1.0993340116918 7.56303321993968 0.286479538769369 -0.0995243218392899 2.39108596919229 0.183433425361828 -0.017766391940725 -0.209135372447254 -0.0916691976406012 0.475141320972386 4.42748993947051 -0.158727676984294 -0.199778443832716 -0.3916855403408 -0.102272773567044 -0.256762504027785 -0.3458855623535 -0.262602014568908
Basal -0.066389085218299 0.819625165900194 2.92054937583637 2.34691220528325 2.04196716553159 1.76933739576584 1.89299149148865 0.627420232301033 0.633039576752805 2.06415832293684 1.56642043063298 2.36074040858427 1.16586005280367 1.20775849950841 0.947367939181045 1.99321723507049 2.16653478125532 1.1818426226892
Basal 0.539001845322548 2.93545742218824 1.70657608640859 0.825888816799283 2.24803115706645 1.64465320426658 0.297597459508431 2.00712235561873 1.83996366257985 0.525504931584718 1.13503650991324 0.0521347590566783 1.94778649459098 3.17285770130119 1.92655553312603 2.92150461681915 2.11302245879011 1.97379109168743
BCR 0.824091696507575 1.8761540760427 2.99434966050817 2.38741502842331 -0.0796541799883528 -0.0240802603401621 0.252333313735059 2.3069524352631 -0.886624416059819 1.86350305254833 1.75728255718673 -0.00367417473337073 2.0941011786436 0.799760592889631 0.717259093792214 2.30534840021351 1.59264506727305 0.825548058798685
IL7 0.0370606664563806 2.28019154069098 0.0628181052765155 0.0650961945130439 1.8043369448541 1.86689394666235 0.360635134394167 1.23171913261666 -0.156123815791238 1.43480139150713 0.646937902272308 1.88808177021044 2.57248442954186 2.00000821808142 1.21729537819079 2.6443939165252 2.32981393715493 1.22741690622249
BCR 0.731244288471373 1.33061961985434 1.72747025291274 1.86139648462305 1.43573495104354 1.91525516639871 1.36510234145532 2.80052327785364 1.88627572350622 3.17067025145955 2.6868761314208 4.69549720611924 2.97446573740921 1.64059826444883 2.69175558689286 3.72952318983326 2.21169559788175 1.67457634526808
BCR 0.916080315569234 4.83770429604424 5.18621653372773 0.79998365774255 1.13188064802769 1.69884695329454 1.90994995975378 2.760561288858 -0.195054975351463 3.7237731012872 2.82514027646841 1.76337482337564 1.7646201250335 3.0719776941917 1.50189447160616 3.14141633932206 1.54628430198939 1.49048083407486
Basal 0.245208102576097 1.63239990703142 3.4129668249197 2.24236949382837 1.04033143638654 1.55074420769939 2.32982982351982 3.06135541842256 1.52815203952051 1.84763745861353 2.67142199361966 1.53195501992106 3.13199920486655 3.24896705126116 0.794524581062293 2.97787041516624 0.638915330995418 0.76794361867889
IL7 1.82751708318527 1.15074277896121 1.64606637936541 1.31869318177547 0.332288247375864 2.05919170919744 1.20363853420362 1.55045569058718 -0.138681400346092 2.81248517973842 2.35511749103059 1.77573667597567 1.62313964429647 2.58307157213045 -0.127629883378536 3.63861073038235 2.11664840114329 0.996033066792094
Basal 1.00691546323208 1.12348756861872 -0.0740333834855531 -1.70580805173928 1.55778974723306 0.914400506516799 1.45728709689065 1.54327718346872 -0.0931445935941223 0.849954953981134 1.33523309254776 0.739080815905267 1.10231472084142 1.36523337763084 -0.798189290047461 2.87650014004715 1.39060438958719 0.18056413424054
IL7 2.17188606682953 1.49696604452138 -0.850130445859369 1.55344341234165 1.7679705961421 1.45654154608172 -0.106411139253521 1.55406487953922 -0.257687829068016 0.827345786474417 1.99665454765627 1.22967606538585 1.75610269719946 0.215827875371833 0.388134221777524 0.784630325801066 0.0834218205355613 1.7729747961327
Basal 0.122963579177718 1.22038175438017 -0.0920736416110776 0.477479009391891 0.242883103089543 2.51478104972352 1.16789122021516 1.4131262432721 1.26151606776019 2.89700728135358 2.38892599713487 1.8997634632973 1.91013634308105 1.42313546440969 1.84423650325907 2.37101605335537 1.50757150835018 1.05180830189593
BCR 2.57299911462585 2.03498486588001 3.67221175151754 2.46708313695065 2.66428045258138 2.30456794062089 2.66319452325417 3.42035229154367 2.04818445310403 2.89465430408224 2.20383466635326 1.77370434203198 3.81817289728121 4.1600400827205 3.03483307108483 4.3863754652581 2.0908995087675 2.12086514408955
BCR 0.0143218239923441 2.11043046557833 0.524899440429955 1.22967108179115 3.19684084901461 -0.127184371379896 2.5205585719923 2.2134429548443 2.26566699208656 1.42721260769993 2.58367254047471 1.39970020983046 3.2383791606734 3.28430518345989 1.5261682082318 4.13370936903183 1.59993852497648 1.5580481110796
IL7 1.47036864052716 0.981678206128386 -0.209312302575811 1.34547590805539 0.630777777809106 1.26078110257604 1.57521583029097 -0.0420482964581057 1.43437014282819 0.414356752707976 1.32954860869024 0.407172738508584 2.10765570359473 2.91623956969563 -0.530981774071593 1.71965066971607 1.34573990139882 -0.473503259396971
BCR 0.385997263815159 1.3159191132755 -0.146558801765463 1.0056999703928 2.39212795260275 0.695647210270143 -0.109196629034086 1.67662188768488 -0.1843009518779 2.13729494610733 1.0605959023808 0.968009484013709 1.20446707311568 1.35112904477013 0.6861109779529 2.41416250526608 1.57706243007551 0.45557060732529
IL7 0.810916475303583 0.30553128805383 -0.605769462759799 1.70843980103157 0.779198262069762 0.291561593254127 -0.00936956190913669 -0.163595906593895 -0.236607133860807 0.017368505941775 -1.5821104239918 -0.202928397276859 1.92327718298898 0.908268689229222 -0.00238134654930484 0.389454326154062 0.73441495125361 -0.0964279947034026
IL7 -0.0694586846524392 0.752512559676899 3.57501638057531 -0.174715806016802 0.351006441852134 0.423095779019753 0.163486155155864 -0.0563296639781093 -0.371094297236953 0.725986739217398 1.1431627883296 0.762215150301214 0.271881695144044 4.92822915641607 1.36669305062661 1.52910194672989 -0.193237245922986 0.698301426884216
IL7 0.865453552321493 3.61769687083768 -0.466298659284296 -0.265573831671145 0.987608653460845 0.910986955701126 0.927019710966282 0.573931473162187 2.60657570517877 2.83474706750883 2.5978609210605 1.15425237258174 2.76686836858411 1.80673422130526 0.153165593158663 2.56276514770987 0.892018325930264 -0.115297815177713
IL7 1.68851116279121 1.36405048847996 0.598329756590266 1.7873615360994 1.45369172490432 1.1436634401524 1.39447968393352 2.70175220162207 1.58640955379898 2.35795515366608 2.09637517800134 3.94180798411801 2.33896425438021 3.04578523018893 1.45932505837112 3.86478824219663 1.25011750933747 2.29321553415291
BCR 0.257565455439239 -0.0858482780805825 -0.359011421706591 0.0912446522090931 2.70420055460538 1.78501834527936 0.249903155396578 1.39044995646051 2.07228004826408 1.87726491986573 1.86821341558892 0.659576449759773 2.25063244386347 1.78574188011212 1.81725292080479 2.65128472595016 1.61346497282456 0.281776772888998
IL7 -0.0595831702346897 -0.110590877726681 -0.189069148739488 -0.219355386522086 -0.176121510420519 -0.165089270671199 0.485876478176019 -0.213135799792297 0.311851791050568 -0.319614376936233 -0.153248364437637 -0.182822404778459 -0.107829049295602 -0.0269047225887291 -0.0844540273089654 -0.129638157945372 -0.0414316663004357 -0.0519130020157798
BCR 0.139842510449686 1.47863578729036 1.5745775069455 1.347886888613 -0.175729645747748 0.865175702846806 0.831686351637381 2.15268482331012 -0.0585578819828923 1.69445164887249 1.45383584752753 1.52542091061636 1.98517378997105 0.372040168004712 0.746082871536542 1.79129941995257 1.71414481337164 0.164040338174986
Basal -0.0618694818397476 -0.128015423288346 2.58958955815452 -0.131577767353109 -0.0486453136894105 -0.031615184868975 -0.0627157034582107 -0.105126520189454 -0.0629619387408147 1.30466711402014 0.470535953111721 -0.00827581373251386 -0.0760305939675277 2.01505759591179 1.01750922995226 0.0232708952107808 -0.113198652898413 -0.00365686564965383
BCR 0.366818809184973 1.23938383467281 -0.377101785637966 0.0112647787573536 1.83934770621697 0.130393322842348 0.469396454396576 1.79030182805321 0.214564838185853 1.59752853708445 1.46757640757243 0.891349628999687 1.31869289610517 3.37682804978438 0.185129807618777 0.30864424766418 2.19034358399951 1.08393066638932
Basal 1.63927987805396 0.809680769478386 -0.198442557143172 1.16691898978754 0.300824451361253 1.03232397481877 -0.159109594731864 2.68158130165612 0.891984259488282 1.79738355018823 0.0933506801704115 1.79198434779423 2.26550015698583 1.78899161666154 0.221479924021752 2.25156392920361 -0.174134008602749 1.71619831177787
Basal 0.548212439944032 2.05323687522483 0.142700346805857 0.604129420005659 0.624726441788688 2.07462346348157 1.42835538446952 3.38078714277987 1.57342858254367 3.47024916004314 1.80182435447146 3.40259141387979 3.07539216811011 2.060926670989 1.92128734776408 3.35909095946006 2.29917806047505 2.3469703522098
Basal 1.26367408130102 0.753922485333452 1.77183207035185 -0.0253344524255121 0.404965290671768 0.985312057666025 1.81891868514295 2.46994146780084 0.694691188278378 2.80315643684546 0.307237955694126 -0.641316186566474 1.7016129186922 2.97764565465041 1.14681683663944 3.66071908144763 1.38407230009677 0.202201007879059
IL7 0.859776759774815 0.671033546044639 4.4287114571648 -0.118134297492115 0.382796144781581 1.76404763285427 0.270437535536943 0.937551303687604 1.19997711447268 1.8778816046819 1.13993366889649 0.344324490085292 1.57673308238214 2.08977943892853 0.774716374678081 2.99476178757741 1.71114984040471 1.71099646707251
BCR 1.00750054152175 1.04244883896817 2.77612359995166 -0.0854484213823714 0.735473218769892 0.663939082735874 0.101778033327293 1.46517095855738 0.158422954911289 0.653665537418118 0.702709826628856 0.059924881404171 1.76421348304907 6.53257703895898 2.1124822475039 2.22858059350851 0.183116633549385 -0.174468423807305
IL7 0.140590302544527 1.33097618218343 -0.600214165245251 -0.142665487844855 2.39766929893266 0.45402267654718 1.87201734372373 1.36176989663018 1.41779699454105 2.74250861195785 1.52382069213351 4.7333249932 2.48188366499397 1.85513459426145 1.5826844231446 2.99048800870403 2.65088010942585 0.281683120225987
Basal 0.183742825790337 -0.121295150836024 1.69633213944466 -0.0314236927984377 -0.404289123352235 -0.00285869890637453 0.0951197171588782 2.10191893463904 1.30150915887044 0.919215476447908 0.150639931240381 0.926999219337199 1.3801656060067 2.79254658348276 2.34029975415361 2.07741374653772 2.15585887656409 -0.367870300185012
BCR 1.24564681254213 2.35911372044387 1.08678647062924 0.528217941594745 3.15132068184829 2.12365558372177 1.32438703382249 0.632185280894111 0.290506025390242 2.79153222268776 1.9187042636891 4.01059913011879 1.30636708134268 2.27195611431305 1.23733843313331 2.97490808510805 1.18721871550868 1.48241263257244
Basal -0.218930887981231 -0.341480714805022 0.96783004089412 -0.47430147594102 1.33565006383409 1.28571939749393 0.805707187231304 0.625015678638289 0.294810457277535 0.803819998273694 1.94180496447502 0.482989606277613 0.259308415481514 1.39379760093142 1.50563709805285 2.18383031805468 1.40552510196695 -0.168478855332425
BCR -0.0470239915382916 -0.51649209198362 0.00215792792521271 1.4417861095788 0.295471442279997 1.45560614261737 0.95251285744653 0.292756608736431 -0.0670168984288001 1.41324412720793 0.444527035034036 0.634032198704013 1.15927641069797 1.73397905866583 -0.286273401316007 2.74772789502616 1.29957485691516 -0.313188955963401
BCR 0.840819488083978 -0.379535836405573 -0.408620993957332 -0.120131490262128 0.765501526039066 1.23222656903023 0.110235631945437 0.256436043917264 1.10930966173077 2.53884663637771 1.26867888675014 0.770850520718696 1.62701348281871 1.50354663136697 0.156060713688261 0.832999720644671 0.784407439721464 0.880372633022368
BCR 1.88877041977903 0.873297396729006 -0.171858864484698 -0.0308149621828103 0.767752893530605 0.0913910501819833 1.10361942432149 1.30129138821892 -0.14549726850955 2.51247663684112 1.72536395949587 -0.113622159421243 2.19549373775829 2.38011338398686 1.32672936764836 2.41785315713806 0.590503286739102 -0.278791316604913
BCR -0.0684784521341159 -0.136524814267787 -0.126609588619719 -0.194514092660459 -0.0771317894543094 -0.204544361001947 -0.201728756588156 -0.206466949096477 -0.000237504797767117 -0.06695626751128 -0.175232973975149 -0.151746515154231 -0.381417245144366 3.69362056607799 -0.111594571123861 -0.127027331647778 -0.0694575667501449 -0.128504965311341
BCR 0.143050343220877 1.73051305362865 3.92739753297202 2.15293744059892 1.91291322746383 1.95007182205962 1.42027210099781 2.06271111877295 -0.177304044122823 1.79741326988874 2.25503562921773 3.90836860627183 2.56302962445493 2.80412252383955 2.24590220261964 3.66396804495577 0.839915000301125 1.89835059644281
BCR 1.6863665683326 1.66982724430395 0.262761559410225 0.0490718031358985 1.09662754849321 1.83428398801081 0.951278531234073 1.52625759657895 -0.0561447290950446 2.16416996173354 0.0908737274864884 2.74137704716518 1.44080439588133 2.58002549674821 1.55323880464581 2.85665412283663 2.48750975922708 1.11700763399876
Basal -0.10583956956116 1.77112116707039 -0.3375337670953 0.252346828758944 1.01815729339156 1.46700445597729 0.81111417558195 2.11762365654968 0.36198868033878 2.39840730770399 2.12554535425782 1.00956223859181 2.01310986174849 2.22846177272337 0.730779453874821 3.26817097044885 1.93942392038722 1.15708717199271
IL7 -0.231795334836192 2.93618207233157 1.4431609401672 -0.420201083902251 -0.147107155498112 1.08678491098171 0.34120884142876 1.31005881866112 0.632271946022999 0.235561962826701 2.44330111451693 0.266117093542829 1.70134333880948 2.6642961056009 1.08728093937932 1.73240393026151 0.943027616318775 -0.0777690832620287
BCR -0.0142709417922572 0.880829551967419 2.53738615818269 -0.100529439114335 -0.192552460187388 0.351275297503536 0.868194368621573 0.49118601394321 0.279214708063543 1.62357736250303 -0.0729491360482475 -0.200867875870763 0.80717648240118 4.2218460070945 2.07130350414357 1.33050614498838 0.261594708069511 -0.0209318358479759
IL7 1.51386069164695 2.06536736378386 1.80665816520839 0.899466456880736 2.00637145451882 1.19227114646536 1.74019694086028 2.99210594344263 1.62594653601927 2.38209393950807 2.1325808830404 1.17835863841926 2.68574156836054 3.23082562557075 1.60718872255021 3.58139474400428 1.95588464285124 1.52484181166793
IL7 1.57147143426406 -0.148479191326748 1.13070718414383 1.26351782945508 -0.144815304951545 1.08983398097705 1.21963947122454 -0.139828344178777 -0.255883889998658 2.82795787002064 0.978503073157999 2.40571036229473 1.24932425269303 2.40620746702838 0.753731506597717 2.65757386774688 1.62572377019119 1.58727857537923
BCR -0.245038509961869 -0.295420148483638 -0.100381828534867 -0.191269727894389 0.207840186083436 1.6643330352801 -0.140890686444321 1.33409205327378 0.229264339516782 1.0054581149449 0.916311383719732 1.25588335487257 1.71718031396186 2.13459506913489 0.323135494829823 1.51075029420281 1.52122671339562 1.17792639655632
IL7 0.733549806019887 0.286504770005977 2.31096062455577 1.3621120332824 1.8376740553568 1.66666701907198 1.0866494495119 1.28893280260125 -0.271566277045255 2.04409036076704 0.861013109089749 0.234067554931331 1.4620432385014 2.69150915705514 0.114021472195291 3.69053971232176 0.535049869618107 0.461282536269634
BCR 0.698582018145006 -0.0448167991299894 3.05717001273549 -0.192272357854283 0.2148692403948 1.37697959119941 0.58746555076424 0.343874216533776 -0.319297154074612 0.101490757719827 0.0103706631037352 0.0393124997520518 1.12518734536323 2.97118355446238 -0.246858699156281 2.07455289481595 0.0502320314140376 -0.127827089920361
IL7 1.66488375049593 0.64982128630726 -0.567411280359255 1.66146323287463 1.73479522129945 1.51870584562834 0.487401529433515 1.65737988081863 -0.0887236713474084 1.84312978244901 0.863327798903035 0.19436977286426 2.71034841792015 2.20532641788287 0.621058495382215 1.38537999088569 0.357936443253751 -0.611335135222376
BCR -0.0485166747206085 -0.244524459839564 -0.333541743930181 0.0181465426498955 0.905187184260925 0.1124537634766 1.01613509702993 0.764007339220557 -0.132423616109793 2.24333262809709 1.61499441240856 0.0514965052701915 0.992021785473051 2.23195606096346 0.71517244464826 1.32453541087196 1.23172010709621 -0.184666409778611
IL7 1.62475377431115 2.56291025612992 5.18087114848192 1.8148361822111 0.803216734701703 1.7671043224961 2.09854112185183 2.45399319195904 1.74041428170229 2.98668372606955 0.907068688306747 1.86819684810635 3.10139258884415 3.15749208472239 1.63406581013511 3.31057105675624 2.15005677318697 1.60725245591746
Basal -0.0151711544178911 0.641960245659699 -0.569380248059874 0.733459596154529 0.0446195054285887 1.43705957372617 0.251895429335944 0.307416087221407 1.12868021111858 2.24607194795407 2.90903639567388 0.486469945471396 2.90628943159914 2.12873499052315 -0.464562898338644 2.43097753551074 0.725254664557507 -0.0353666781540469
IL7 1.20895244172576 2.01365718143774 1.73314363862566 1.02386128194098 1.2023439242121 2.07572429187442 2.15088497555447 0.355958822864705 1.00469496205719 2.04077867500488 2.72003739941849 0.379287827250394 2.43047768403991 2.36264249249569 0.680840856931624 3.18247558586152 2.09904059989191 0.476156118495161
IL7 0.0322293153240517 2.26992942634246 2.97522589278844 0.676449203214789 -0.0202981525140825 0.761992726784596 2.16911597561173 2.83874654048024 1.06055568297931 1.45583953955897 2.40989199188737 -0.0212021200664934 2.37193236964079 6.36333241656589 1.79886388652534 2.34152750336325 2.56871503242489 0.142821384297279
Basal -0.100075522367806 -0.0340242984987677 0.115214221221601 -0.141987685922932 0.827796712992446 -0.0238621536077057 1.15864466571703 2.36879551332935 -0.119518724401183 1.67694055511108 -0.12322831373301 1.55569650944235 -0.0021474077495879 -0.212031272155698 1.96174019096401 2.87272600753782 0.899674812642048 1.02425821004363
IL7 0.30654607292851 2.4587814847148 1.68047736530038 -0.109050301528004 -0.0130405513928981 1.07290345529139 -0.261693562839323 -0.0726725588988205 -0.107383345612547 0.332563573817364 -0.112935536950937 0.975580934571312 1.56710732727873 0.48638480327219 1.56054806081184 1.9363208079409 -0.107937423014007 -0.299573083572327
IL7 2.04814447963001 2.90415475484175 4.76704546390542 1.46643078873332 2.17497598788857 2.18258566369224 2.06156163916772 3.32204811913898 1.52346793773986 3.09835794849396 2.02437216833478 2.44467846132516 3.79085927583284 3.2011342646893 2.71249041227816 4.19199562258313 3.54916200830542 1.71640692414722
IL7 0.689895761969148 0.539784972134196 1.12161840871982 1.43727019786105 -0.0597297453346505 1.33873458542676 0.417262135714025 -0.123560248876494 0.982563336359637 2.40602418622479 2.5739501008603 1.22301421067534 0.749359396682526 1.04256505426453 0.647067936977683 2.16405588928 1.34696558501806 1.01811432272616
IL7 1.89627660616741 3.27006986783266 2.07660043793136 1.72556130573973 2.23345293555834 2.516463420642 2.18174133917163 1.92480184374844 0.22192352249206 3.70303356145135 3.72417256385784 3.70047136938681 3.42624517320866 3.41400780254177 2.01028358639202 3.9675954411476 3.53021799535972 1.97401879905704
IL7 0.906869249450832 1.33633070717841 0.355375706207057 1.60011456887633 1.59522594622261 0.949853710545328 -0.185947698764366 0.854235735287206 1.31451939824281 1.58532871271027 1.81754266418737 2.09894597554643 1.47444469142783 2.61005542325291 1.0954028937278 3.21951427262666 2.24007862997426 0.135975773994534
BCR 0.275416995492524 1.1474899852044 0.695570762461726 1.20527537482547 1.56575601143977 1.50056152939099 0.525018003660712 2.57886581575215 -0.174083234132676 2.30388692459756 2.55667125886703 1.12397004572764 2.29790708383262 1.9976201615399 1.13992979493631 2.89081279522956 1.92361212716761 1.2034424439991
BCR -0.0712367182374665 0.0404876531287222 4.20303057628122 0.566543703915103 0.588455023025258 1.76154257137512 0.591174272092473 2.49941452571808 0.721262752772959 1.80377185014357 1.2182115640909 1.01484139614657 1.9565064152851 3.36531609066806 1.51015145422592 2.47007788169029 1.3783274747449 1.27059095970296
IL7 0.0101515382401237 0.96900933975693 0.268055274019652 1.97956566326369 1.77416767920854 1.10543715194986 2.25247647730395 2.65776921823416 2.2181638334187 2.9433510123619 2.01495026191077 3.5349024895926 2.42395900636138 1.89743854273095 1.70962126060427 3.43990385544783 1.61717473124956 0.409828571461056
BCR 0.285936705094818 0.553743149659585 1.72848323184816 -0.554342116974908 0.316700611381179 2.37994284243356 -0.0145733071449151 2.04782889859262 -0.192118285075261 2.51004410028247 1.86403813107503 1.97294168729953 1.91044016775015 2.30943724558294 1.63734895745864 2.48857579288102 1.7043605279997 0.193368818877361
IL7 0.950297532537112 1.30500008026059 3.51977079195314 1.69186137180783 3.26206756357411 0.87359326476574 2.50464532369301 2.8841693123652 0.988693309932568 2.28703022762388 -0.289281719543575 2.32739457199188 2.05981597276734 6.94753612311741 2.0940588714553 3.77097419378385 0.913404004897796 -0.571897685147154
Basal -0.0720627438295326 0.980691456840052 1.49473151833531 1.76558265924042 0.967054055664625 0.393181877362334 0.934718396551247 1.22316067218105 1.11759245043572 0.858819511077805 0.191886067375123 0.672053572669912 -0.183188922098733 2.70228137968339 -0.265517557819075 2.87279919512822 1.43459124839732 0.680772684705799
BCR 0.975203715106589 0.360984059938731 3.40025292413993 1.41964544744088 1.40406027456741 -0.190999824054055 1.75237579843957 3.75813841219106 1.16786136187618 1.89526923689571 1.14546072365434 1.62327625106234 2.16606996995851 2.01815340280207 0.0568437592718436 3.49250383829652 1.95762908591439 1.16773586272535
Basal 1.7932056106107 2.192054313254 4.13340759448547 2.13819220859857 1.33630219879335 2.05675922008007 0.896334116961237 2.12259886678777 2.35838103735434 2.81044630582539 2.73479867523281 2.83096466763793 3.05480520971515 2.59686037241273 0.600974310059829 3.03684593251914 3.27943862853551 1.03423114214707
Basal 0.699086536903232 0.538560536903689 1.47416968535836 0.169653089309971 0.434422571184077 2.03249793150311 0.275473306012124 1.65549283708369 0.87643765586036 1.21476693740251 1.40507143749102 0.531098572063919 -0.207380608292334 2.14560760247856 0.384161283669408 0.985534273545183 0.39525288681937 0.540656468312745
IL7 1.07172381836197 2.73191302890155 3.36473289264315 1.26020409383048 1.84977582025047 2.55913206709038 1.26025235559059 2.14117039512789 2.31678419482483 2.73645244046801 2.81612362299323 2.71614061708566 3.18371503137226 3.2305193198908 0.964627935571261 4.16042837180989 2.89336267893574 0.646479843190014
BCR 1.25722856638659 2.19259103324848 5.1685683171686 1.16158672927172 2.84538011262378 2.67469974397304 2.77568795774629 2.96357167781881 1.76938282420281 3.93839585942592 2.41394192319273 2.27707823312356 3.99414922834219 3.78640558248104 1.72384573757612 4.37399370309763 2.88221855729656 2.17511418017584
